,post_id,content_series,post_content
480,31230456,,"Flamengo | Hoje tem Mengão na Conmebol Libertadores Sub-20! 🔴⚫Os #GarotosDoNinho enfrentam o Rosário Central-ARG, valendo vaga na final da ... | Instagram"
481,30168922,,"Flamengo | 🔴⚫️Mengão definido para o segundo da Copinha!Confira a escalação dos #GarotosDoNinho para a partida contra o São Bento-SP, p... | Instagram"
482,30819115,,"Fim de semana vai ter clássico 🏟️ E você, sócio-torcedor, ainda pode garantir sua presença no Fla-Flu deste domingo (25). Os n... | Instagram"
483,31005439,,"Flamengo | Mais uma palestra de sucesso promovida pelo departamento de futebol de base. 💪 Na imagem, ao lado do Rei Zico, aparecem Vitor Zanell... | Instagram"
484,30169402,,"Flamengo | Jogos Históricos na FlaTV+! Hoje, às 18h, tem mais! Fique ligado! Acesse agora: flatvmais.com.br #CRF | Instagram"
485,30209452,,"Flamengo | Amanhã, às 14h15, na FlaTV, tem a apresentação de @nicodelacruz10! 🇺🇾! #CRF | Instagram"
486,31747122,,CONMEBOL Libertadores Sub 20 | 🫡 O capitão está 🔛! ⚽️✌️ @iagoteo_ marcou os 2️⃣ gols da vitória por 2-1 diante do @carcjuveniles e classificou o ... | Instagram"
487,31249075,Birthday,"Flamengo | O nosso ex-zagueiro Júnior Baiano, campeão da Copa do Brasil (1990), do Carioca (1991 e 2004) e do Brasileiro (1992) com o Manto Sagrad... | Instagram"
488,31005448,Birthday,"Flamengo | Hoje também é aniversário do nosso ex-atacante Roma, campeão carioca (2001) e da Copa dos Campeões (2001) com o Manto. Parabéns, fe... | Instagram"
489,30992822,,"Flamengo | Estamos ao vivo! Acompanhe o pré-jogo (com imagens) do #FLAxFLU na FlaTV! #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
490,31156855,,"Flamengo | FIMMMMMMMMMMMMMMMM DE JOGOOOOOOOOOOOOOO! Os #GarotosDoNinho estrearam com vitória na Copa Rio Sub-15! Com gols de Pedrinho aos 40' do ... | Instagram"
491,30333163,,"Flamengo | Boa noite, Nação!!!Hoje tem Mengão em dose dupla! Daqui a pouco, os #GarotosDoNinho entram em ação pela Copinha, em Osasco! A bola... | Instagram"
492,31747027,,"Time Flamengo | 1️⃣5️⃣🏐COM A VITÓRIA DE HOJE O #SESCRJFLAMENGO ATINGE A MARCA DE 15 VITÓRIAS CONSECUTIVAS NA SUPERLIGA! VAMOS, #FLAVÔLEI! | Instagram"
493,30699950,,Salve o rubro-negro que faz de um samba enredo imortal!🔵🟡 @paraisodotuiutioficial 📸 Gilvan de Souza / CRF#VamosFlamengo #CRF | Instagram"
494,31746763,,Time Flamengo | FINAAAAL DE JOGOOOO! 🏐O #SescRJFlamengo vence o Bluvôlei por 3 sets a 1. É o oitavo triunfo seguido do líder da Superliga. VAMOOO... | Instagram"
495,31728108,,"Flamengo | Fim de jogo na Copa Rio Sub-15!!O Mengão venceu o Resende por 2 a 1! Luiz Guilherme e Vinicyus, com direito a gol olímpico, marcaram.... | Instagram"
496,30576321,,"Flamengo | Em fevereiro, seguimos contando a história do ano mágico de 2019. Vamos rever os jogos decisivos da CONMEBOL Libertadores, que nos dera... | Instagram"
497,30497652,Birthday,"Flamengo | Campeão da Copa do Brasil (1990), do Carioca (1991 e 1996), do Brasileiro (1992) e da Copa Ouro Sul-Americana (1996) com o Manto Sagrado... | Instagram"
498,30168938,Birthday,"Flamengo | O nosso ex-volante Uidemar, campeão da Copa do Brasil (1990), do Campeonato Carioca (1991) e do Campeonato Brasileiro (1992) com o Manto... | Instagram"
499,31156837,,"Flamengo | Vem com a FlaTV, Nação! #FLAxFLU #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
500,31546657,,"O melhor pré-jogo é na FlaTV! Vem junto, Nação! Link nos stories! #MILxFLA #VamosFlamengo | Instagram"
501,30699953,,"Flamengo | O Flamengo não é brincadeiraSacode a poeiraFaz o povo delirar🔵⚪ @oficialportela 📸 Paula Reis / CRF#VamosFlamengo #CRF | Instagram"
502,30209456,Birthday,"Flamengo | O nosso ex-jogador Gérson, o Canhotinha de Ouro, faz aniversário nesta quinta-feira. Com o Manto, ele foi campeão do Torneio Rio-São ... | Instagram"
503,31744714,,"Flamengo | Mengão do meu coração! 🏟️
 
As vendas de ingresso para o público geral abrirão às 16h. Garanta seu ingresso para o primeiro ... | Instagram"
504,30800479,,"Flamengo | Estamos ao vivo! Acompanhe o pré-jogo de #BANxFLA na FlaTV! #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
505,31888065,,"Flamengo | Fim de jogo na Gávea.Os #GarotosDoNinho saem atrás na disputa do título da Copa Rio Sub-20, depois de perder por 1 a 0 no jogo da id... | Instagram"
506,30333156,,"Flamengo | Estamos ao vivo! Acompanhe o pré-jogo de #FLAxAUD na FlaTV! Link nos stories! #VamosFlamengo | Instagram"
507,31144717,,"Flamengo | A cada #8M, celebramos as conquistas até agora e nos unimos ainda mais para seguir lutando! Somente com apoio de toda a sociedade - e n ... | Instagram"
508,31100499,,"Flamengo | FIM DE JOGO NA RUA BARIRI! Os #GarotosDoNinho vencem o Serrano por 2 a 0 e seguem com 100% de aproveitamento na competição. João Vitor... | Instagram"
509,30992787,,"Flamengo | Pela Copa! 🔴⚫️🏆Confira os #GarotosDoNinho inscritos na Conmebol Libertadores Sub-20, que vão em busca do título inédito da... | Instagram"
510,31403149,,Time Flamengo | FINAAAAAL DE JOGO! 🏐O #SESCRJFLAMENGO VENCE O BRASÍLIA POR 3 A 1 PELA ÚLTIMA RODADA DA SUPERLIGA. O #FLAVÔLEI GARANTIU A PRIMEIRA... | Instagram"
511,31156851,,"Pela Copa Rio sub-20, o Flamengo foi superado pelo Nova Iguaçu pelo placar de 1 a 0. Na próxima rodada, sábado que vem (16), os #Garot... | Instagram"
512,31274819,,"Flamengo | Estamos ao vivo! Acompanhe o pré-jogo do #FLAxFLU na FlaTV! #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
513,31746866,,Reserva Go | Pedro mandou avisar que Reserva Go + Flamengo não tem pra ninguém 🙅🏻‍♂️Conheça o tênis Hero repaginado só pra quem é M... | Instagram"
514,31249067,,"Flamengo | Na decisão da Libertadores Sub-20, o MENGÃO vai enfrentar o Boca Juniors! É domingo, às 15h! Pra cima deles! #GarotosDoNinho #Vamos... | Instagram"
515,30510784,,"Flamengo | Estamos ao vivo, Nação!Vem com a FlaTV! #FLAxORL #VamosFlamengo | Instagram"
516,31546651,,"Flamengo | Hoje também tem Mengão no Brasileirão Sub-20!Os #GarotosDoNinho campeões da Libertadores enfrentam o Goiás, pela primeira rodada e... | Instagram"
517,30592835,,"Flamengo | Os ingressos também estão à venda para o duelo entre Flamengo e Volta Redonda, que será disputado no dia 10/02, no Maracanã.Garant... | Instagram"
518,30209447,,"Flamengo | 🔴⚫️Mengão definido para a Copinha!Confira a escalação dos #GarotosDoNinho para a partida contra o Audax-SP, pelo Grupo 19 em ... | Instagram"
519,30474031,,"Flamengo | Amanhã tem mais pré-temporada do Mengão na FlaTV! 🇺🇸 Vem com a gente!#CRF | Instagram"
520,30654542,,"Flamengo | Estamos ao vivo, Nação! Acompanhe o pré-jogo de #FLAxBOT na FlaTV! #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
521,30918777,,Time Flamengo | FIMMMMMMMM DE JOGOOOOOOOOOOOOOO NO MARACANÃZINHO!O #FLAVÔLEI GARANTE MAIS UMA VITÓRIA NA SUPERLIGA E SEGUE LÍDER ABSOLUTO DO CAMPEO... | Instagram"
522,30378829,,"Flamengo | Boa noite, Nação!!!! Logo mais temos mais um jogo importante para os #GarotosDoNinho na Copinha! O Mengão enfrenta o Aster-SP, em Os... | Instagram"
523,30992830,Birthday,"Flamengo | O nosso ex-zagueiro Fernando, campeão carioca (2000 e 2001), da Copa dos Campeões (2001) e da Copa do Brasil (2006) com o Manto, faz an... | Instagram"
524,30800485,,"Flamengo | Faça a diferença na arquibancada! 🏟️Os ingressos para o próximo jogo do Mengão no Maraca estão à venda, Nação. Garanta já... | Instagram"
525,31685134,,"Flamengo | Prove Sua Paixão pelo Flamengo.E se prepare para colecionar grandes momentos do Brasileiro.#SociosFla #ProveSuaPaixão #ProofOfPassion... | Instagram"
526,31622165,,"Flamengo | Fim de jogo na Gávea.O Flamengo Sub-20 empata com o Fluminense em 1 a 1. A decisão da vaga para a final da Copa Rio será no próximo... | Instagram"
527,31609321,,"Flamengo | Vamos, #GarotosDoNinho!!!!!🇺🇸Nos Estados Unidos, o Sub-17 do Mengão venceu o PSV-HOL por 1 a 0, com gol de Joshua, e avançou pa... | Instagram"
528,31291310,,"🇺🇾🔟 Camisa 10 decidindo título inédito da Libertadores no Uruguai! Na base, e no profissional! 𝐂 𝐋 𝐔 𝐁 𝐄   ... | Instagram"
529,31512101,,"Flamengo | Gerações nunca tinham visto o Flamengo conquistar o Campeonato Brasileiro, mas um Imperador e um Gringo nos fizeram sonhar. Deixaram ch... | Instagram"
530,31249070,,"Flamengo | VAI PRA CIMA DELES MENGO! 🔴⚫️Confira a escalação dos #GarotosDoNinho para a partida contra o Rosário Central-ARG, pela semifi... | Instagram"
531,30918309,,"Flamengo | Domingo é dia de #FLAXFLU!  Torcedor rubro-negro, se você efetuou a compra online e precisa fazer a troca do voucher pelo ingresso f ... | Instagram"
532,31230468,,"Flamengo | Mais um Jogo Histórico na FlaTV+! Vem com a gente, Nação! Acesse: flatvmais.com.br #CRF | Instagram"
533,30800451,Birthday,"Flamengo | Hoje também é aniversário do nosso ex-zagueiro Gamarra! Com o Manto Sagrado, ele conquistou o Campeonato Carioca e a Copa dos Campeõe... | Instagram"
534,31125765,,"Flamengo | Amanhã, às 14h, tem a apresentação do zagueiro Léo Ortiz na FlaTV! Fique ligado! #CRF | Instagram"
535,30992831,,"Flamengo | É HOJE, Nação! O MENGÃO enfrenta o Fluminense, às 16h, no Maracanã, pelo Campeonato Carioca! Acompanhe a transmissão em áudio d... | Instagram"
536,31746780,,FC Series | 📣 Calling all soccer fanatics! 🇺🇸 @flamengoen will have an Open Training session as part of their tour in Florida. 🎟 Visi... | Instagram"
537,31391425,,"Flamengo | 💛💙❤️🖤 | Instagram"
538,30524299,Birthday,"Campeão brasileiro com o Manto Sagrado em 1992, o nosso ex-atacante Júlio César Imperador faz aniversário hoje. Parabéns, felicidade... | Instagram"
539,31637613,,"Flamengo | É hoje, Nação! O MENGÃO enfrenta o Nova Iguaçu, às 17h, no Maracanã, pelo jogo de volta da final do @cariocao! Acompanhe a trans... | Instagram"
540,30209449,Press Conference,"Flamengo | Também amanhã, na FlaTV, tem entrevista coletiva do nosso craque @b.henrique! Ele renovou contrato com o Mais Querido até 2026. #CRF | Instagram"
541,30562403,,"Flamengo | Estamos ao vivo! Vem com a FlaTV, Nação! #SCOxFLA #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
542,31495644,,"Flamengo | Ainda dá tempo de garantir seu lugar na final!Nação, a Bilheteria 2 do Maracanã já está aberta e funcionará até o fim do primei... | Instagram"
543,31847390,,"Flamengo | Estamos ao vivo, Nação! Vem com o pré-jogo da FlaTV! Link nos stories! #FLAxSAO #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
544,30445188,,"Flamengo | Fique ligado na FlaTV! Amanhã tem a preparação do Mengão para a partida contra o Orlando City ao vivo! #CRF #VamosFlamengo | Instagram"
545,30333165,,"Flamengo | De onde vocês vão acompanhar a estreia do Mengão na temporada? #FLAxAUD #VamosFlamengo #MengãoPeloMundo | Instagram"
546,30230591,Press Conference,"Flamengo | E às 13h30 tem entrevista coletiva do craque @b.henrique na FlaTV! #CRF | Instagram"
547,30169395,,"Flamengo | Hoje tem Jogos Históricos na FlaTV+! Acesse: flatvmais.com.br #CRF | Instagram"
548,31145325,,Time Flamengo | FIMMMMMMMM DE JOGO! O #SescRJFlamengo tem grande atuação e vence o Gerdau Minas por 3 a 1 e continua líder isolado da Superliga. VAM... | Instagram"
549,30577878,,Time Flamengo | FINAAAAAAAAL DE JOGO NO TIJUCA TÊNIS CLUBE! O #SescRJFlamengo vence o Pinheiros por 3 sets a 0 e conquista a 12ª vitória consecutiva... | Instagram"
550,31213191,,"Flamengo | Pela semifinal da Copa Olaria sub-16, os #GarotosDoNinho foram superados pelo Fluminense pelo placar de 1 a 0. O time encerra a particip... | Instagram"
551,31512118,,"Leônidas foi um craque absurdo, um dos primeiros ídolos do futebol brasileiro. Enquanto vestia o Manto Sagrado, foi craque e artilheiro... | Instagram"
552,31747155,,CONMEBOL Libertadores Sub 20 | 2⃣5⃣ @oficial.wallace_yan! @Flamengo🏆 CONMEBOL #LibertadoresSub20 | Instagram"
553,30699949,,"Flamengo | Vou cair na gandaiaCom a minha bateriaNo balanço do MaracaA explosão de alegria🔴⚪ @unidosdoviradouro 📸 Paula Reis / CRF... | Instagram"
554,31213190,Birthday,"Flamengo | Recife completa hoje 487 anos! Parabéns para a belíssima capital pernambucana! 👏🎂❤️🖤#CRF | Instagram"
555,32019508,,"Fim de jogo na Copa Rio Sub-15.Os #GarotosDoNinho perdem por 3 a 0 para o Fluminense, pela 8ª rodada. A equipe volta a campo na quarta... | Instagram"
556,31685132,,"Flamengo | O melhor pré-jogo é na FlaTV! Vem junto! Link nos stories! #FLAxCDP #VamosFlamengo | Instagram"
557,31609326,,"Flamengo | Em busca do topo da América! ❤️🖤 Os sócios-torcedores dos níveis 3 e 4 já podem garantir seus ingressos para Flamengo x Pale... | Instagram"
558,30592837,,"Flamengo | Venha apoiar o Mengão no clássico! 🏟️O Mais Querido enfrentará o Botafogo na próxima quarta-feira (07) e nós contamos com a s... | Instagram"
559,31086792,,"Flamengo | 🔴⚫️MENGÃO ESCALADO PARA A ESTREIA NA LIBERTADORES SUB-20!Confira os 1️⃣1️⃣ iniciais do Flamengo para o confronto contra... | Instagram"
560,30230592,,"Flamengo | É hoje! Às 14h15 tem a apresentação do nosso reforço @nicodelacruz10 na FlaTV! Fique ligado! #CRF | Instagram"
561,31747177,,Time Flamengo | FINAAAAAL DE JOGO! 🏐O #SESCRJFLAMENGO VENCE O BRASÍLIA POR 3 A 1 PELA ÚLTIMA RODADA DA SUPERLIGA. O #FLAVÔLEI GARANTIU A PRIMEIRA... | Instagram"
562,31746912,,Time Flamengo | FINAAAAAAAAL DE JOGO NO TIJUCA TÊNIS CLUBE! O #SescRJFlamengo vence o Pinheiros por 3 sets a 0 e conquista a 12ª vitória consecutiva... | Instagram"
563,31074231,Birthday,"Flamengo | Especial de aniversário do nosso maior ídolo, @zico! 👑É daqui a pouco, na FlaTV! #CRF | Instagram"
564,30800435,,"Flamengo | Ainda dá tempo de torcer pelo Mengão no Maraca! Os ingressos para Flamengo x Boavista, nesta terça-feira, às 21h30, ainda estão disp... | Instagram"
565,30346014,Birthday,"O nosso ex-atacante Baroninho, campeão carioca, da Libertadores e do Mundial em 1981 com o Manto, faz aniversário hoje! Parabéns, feli... | Instagram"
566,31512107,,"Flamengo | Não tem outro igual... ❤️🖤🌐Do outro lado do mundo, um assombro. Em 45 minutos, o mundo já estava colorido de vermelho e pre... | Instagram"
567,31622164,,"Flamengo | Fim de clássico no CEFAT. O Flamengo perde para o Botafogo por 3 a 2, pela Copa Rio Sub-17. Os gols rubro-negros foram marcados por Levy... | Instagram"
568,30550190,,"Flamengo | Hoje também é dia de Jogos Históricos na FlaTV+! Vamos relembrar a classificação para as quartas de final na Libertadores 2019! Ac... | Instagram"
569,31875448,,"Flamengo | Na linha de frente, no gramado ou nas arquibancadas, as mulheres mostram raça, amor e paixão em todos os lugares. 🔴⚫️ Nesta col... | Instagram"
570,31747026,,Time Flamengo | FIMMMMMMMM DE JOGOOOOOOOOOOOOOO NO MARACANÃZINHO!O #FLAVÔLEI GARANTE MAIS UMA VITÓRIA NA SUPERLIGA E SEGUE LÍDER ABSOLUTO DO CAMPEO... | Instagram"
571,31746845,,"FC Series | Sportsmanship both on and off the field 🤝Rodolfo Landim, President of @flamengo & Jarrod Dillon, President of Business Operations of... | Instagram"
572,30169398,Birthday,"Flamengo | Tricampeão carioca (1953, 54 e 55), o ex-zagueiro Pavão também faria aniversário nesta quinta-feira. Com o Manto Sagrado, ele disputo... | Instagram"
573,30169387,,"Flamengo | Nação, se liga na agenda do Mengão na Copinha, e onde cada jogo será transmitido!Logo mais, os #GarotosDoNinho estreiam na competi ... | Instagram"
574,31192607,,"Flamengo | A gravação do #GaleraFlaTV hoje é na Pavuna, Nação! Tá na área? Procura o Emershow! #CRF | Instagram"
575,31747098,,Time Flamengo | FIMMMMMMMM DE JOGO! O #SescRJFlamengo tem grande atuação e vence o Gerdau Minas por 3 a 1 e continua líder isolado da Superliga. VAM... | Instagram"
576,31125776,,"Flamengo | 🔴⚫ Os Mantos do último jogo da Taça Guanabara estão ao vivo na MatchWornShirt! 🏆Esta é uma oportunidade única para coleciona... | Instagram"
577,31875447,,"Flamengo | Rubro-negros, amanhã (20), às 10h, começam as vendas para os sócios-torcedores do nível 0 do Nação. 🔴⚫ Saiba mais informaç... | Instagram"
578,31703652,,"Flamengo | Escalação do Mengão para o Brasileirão Sub-20🔛✅Confira os 1️⃣1️⃣ iniciais do Sub-20 do Flamengo contra o Cuiabá pela ... | Instagram"
579,31025905,,"Flamengo | Assim está escalado o Mengão sub-16 para enfrentar o Olaria pela Copa Olaria Renovado.Assista ao jogo na FlaTV!Pra cima deles, #Garot... | Instagram"
580,30276523,,"Flamengo | Boa noite, Nação! Os #GarotosDoNinho já estão no Estádio Municipal José Liberatti, em Osasco, para mais um jogo da Copinha! O Meng ... | Instagram"
581,31685140,,"Flamengo | Partiu Maraca? 🔴⚫ É o primeiro jogo do Mengão em casa pela Libertadores e você não vai ficar de fora, né? São os últimos in... | Instagram"
582,31747159,,"CONMEBOL Libertadores Sub 20 | 🔝⚽ A lista de artilheiros da CONMEBOL #LibertadoresSub20! @oficial.wallace_yan, do @Flamengo, ficou em primeiro lugar com a melhor m... | Instagram"
583,31375590,Birthday,"Flamengo | O nosso ex-atacante Anselmo, que fez parte do elenco rubro-negro campeão da Libertadores e do Mundial, em 1981, faz aniversário hoje! E... | Instagram"
584,31144701,,"Flamengo | Falta pouco!
Amanhã é dia de torcer pelo Mengão e você ainda pode garantir sua presença no clássico deste sábado (09), no Maraca... | Instagram"
585,31652335,,"Flamengo | Seu lugar é no Maraca! 🏟️ As vendas já estão abertas para o público geral! Garanta seu ingresso para o primeiro jogo do Mengã... | Instagram"
586,30676281,,"Flamengo | Daqui a pouco, às 15h, tem #ResenhaDoJogo na FlaTV! Léo Pereira é o convidado! #CRF #VamosFlamengo | Instagram"
587,30538800,,"Time Flamengo | Laura Micucci, Gabi Regly, Jullia Catharino, Vitória Casale, Luzia Galvez, Jaddy Milla, Luiza Lopes, Ana Beatriz Nunes, Bernardo Santos ... | Instagram"
588,30643785,,"Flamengo | Só quem é assinante da FlaTV+ pode reviver cada momento especial de 2019 quando e onde quiser. Neste mês a nossa Programação Especia... | Instagram"
589,31747035,,"Museu Flamengo | No Natal, é tempo de pensar no  próximo. Quem trouxer 1kg de alimento não perecível entre os dias 1 e 3 de março tem desconto de 50%... | Instagram"
590,31495629,,"Flamengo | O melhor pré-jogo é na FlaTV! Vem junto, Nação! Link nos stories! #NIGxFLA #VamosFlamengo | Instagram"
591,31685128,,"Flamengo | O Brasileirão 2024 vem aí! Quem quer ter a melhor cobertura da maior competição do Brasil, e ainda ter acesso aos bastidores e cont... | Instagram"
592,31144715,,"Flamengo | É hoje! Léo Ortiz no Mengão e na FlaTV! #CRF | Instagram"
593,31495647,,"Flamengo | É HOJE, Nação! O MENGÃO enfrenta o Nova Iguaçu, às 17h, no Maracanã, pelo primeiro jogo da final do @cariocao! Acompanhe a trans... | Instagram"
594,31125781,,"Flamengo | Fim de jogo na rua Bariri. Os #GarotosDoNinho empatam com o Botafogo e se classificam para a fase semifinal da Copa Olaria Renovado sub-1... | Instagram"
595,30619137,,"Flamengo | É dia de Mengão! De onde vocês vão acompanhar o clássico? #VASxFLA #MengãoPeloMundo | Instagram"
596,31460271,,"Hoje tem Mengão na Copa Rio Sub-20!Os #GarotosDoNinho enfrentam o Madureira, em jogo válido pela 4ª rodada! A bola rola às 10h, na ... | Instagram"
597,31274970,,"Flamengo | Em jogo realizado na manhã deste sábado (16), no Raulino de Oliveira, os #GarotosDoNinho jogaram bem e venceram o Volta Redonda por 3 a... | Instagram"
598,30168908,,"Flamengo | Flamengo 🤝 Avanutri RecoveryNação, a Avanutri Recovery é a nova fornecedora de tecnologia esportiva para alta performance do Flam... | Instagram"
599,30800496,,"Flamengo | Torça pelo Mengão no Maraca! 🏟️Na próxima terça-feira (20), às 21h30, o Mais Querido enfrenta o Boavista e os ingressos estã... | Instagram"
600,31495666,,"Time Flamengo | FINAAAAAAAL DE JOGO NO TIJUCA TÊNIS CLUBE! O #SESCRJFLAMENGO TEM GRANDE ATUAÇÃO, VENCE O BARUERI NA SEGUNDA PARTIDAS DAS QUARTAS E E... | Instagram"
601,31622167,,"Flamengo | Fim de jogo no CEFAT. O Flamengo fica no empate em 1 a 1 com o Botafogo, pela Copa Rio Sub-15. O gol rubro-negro foi marcado por Cezar no... | Instagram"
602,31637624,,"Time Flamengo | HOJE TEM TIME FLAMENGO EM QUADRA! VAAAAMOS, #FLAVÔLEI! VAAAAAAAMOS, #FLABASQUETE! ❤️🖤🎟️ Ingresso para Flamengo x Pinheiros... | Instagram"
603,31975652,,"Flamengo | Hoje tem Mengão no Brasileirão Sub-20!Os #GarotosDoNinho enfrentam o Santos, pela 4ª rodada da competição! Os atuais campeões bus... | Instagram"
604,31495648,,"Flamengo | Escalação do Mengão e tudo ao vivo na FlaTV🔛✅Confira os 1️⃣1️⃣ iniciais do Sub-15 do Flamengo para o jogo válido pela ... | Instagram"
605,31213192,,"Flamengo | Intervalo em Olaria. Pela semifinal da Copa Olaria Renovado sub-16, os #GarotosDoNinho vão empatando com o Fluminense. Assista ao vivo ... | Instagram"
606,31052938,,"Flamengo | Estamos ao vivo! Acompanhe o pré-jogo de #FLAxMAD na FlaTV! #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
607,31460266,,"Flamengo | É dia de Jogo Histórico na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
608,31512102,,"Flamengo | Impossível? 43 do segundo tempo. O minuto mágico. Chegou São Judas Tadeu, partiu Pet pra bola, o impossível em possível - décadas... | Instagram"
609,32005296,,"Time Flamengo | A BRABAAAA! 🥋🥇Com três lutas e três vitórias, Rafaela Silva conquista a medalha de ouro no Pan-Americano e Oceania. ELA É DEM... | Instagram"
610,30457931,,"Flamengo | Treino ao vivo na FlaTV direto dos EUA! 🇺🇸É hoje! Vem com a gente! #CRF #VamosFlamengo | Instagram"
611,30168934,,"Flamengo | Eles eternizam grandes momentos! 📸@marcelocortes_ @gilvandesouza @paulareis.raw Parabéns a todos os fotógrafos! 👏❤️🖤... | Instagram"
612,31403125,Birthday,"Flamengo | Hoje também é aniversário do nosso ex-atacante Leandro Machado, o Piu Piu! Com o Manto Sagrado, ele conquistou o Tricampeonato Carioca... | Instagram"
613,30800444,,"Flamengo | No dia 19 de fevereiro de 1894 nascia Gustavo Adolpho de Carvalho, um dos jogadores responsáveis pela fundação do futebol do Mais Quer... | Instagram"
614,31460291,,Time Flamengo | HOJE TEM #FLABASQUETE! MENGOOOOOOOOOOOOO! ❤️🖤🎟️ Ingresso pro jogo no link dos stories | Instagram"
615,32005290,,"Time Flamengo | PARTIU QUARTAS DE FINAL, MEU #FLABASQUETE! SEGUIMOSSSSS! MENGOOOOOOOOOOOOOOOOOOOOO! | Instagram"
616,31744718,,"Flamengo | O melhor pré-jogo é na FlaTV! Vem junto, Nação! #ACGxFLA #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
617,30819108,,"Flamengo | Estamos ao vivo! Acompanhe o pré-jogo de #FLAxBVT na FlaTV! #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
618,30699984,,Estamos ao vivo! Acompanhe o pré-jogo (com imagens) de #FLAxVRE na FlaTV! #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
619,31667700,,Instagram
620,30800484,,"Flamengo | Hoje tem Mengão!Atenção aos horários! 😉#MengãoPeloMundo #BANxFLA #VamosFlamengo | Instagram"
621,31460274,Birthday,Porto Alegre completa hoje 252 anos! Parabéns para a capital do Rio Grande do Sul e a todos os rubro-negros locais! 👏🎂❤️🖤... | Instagram"
622,31746914,,"Flamengo Imperadores | 🚨 Inscrições abertas para o Tryout 2024 Flamengo Imperadores. 🚨Chegou a hora de você representar a Nação também dentro de c... | Instagram"
623,31125764,,"Flamengo | CLASSIFICADOS DE FORMA ANTECIPADA, BELEZA? 🔴⚫️Os #GarotosDoNinho garantiram a vaga na semifinal da Libertadores Sub-20, após os... | Instagram"
624,30230593,Birthday,"Flamengo | O nosso ex-volante Fabinho, campeão da Copa do Brasil (1990), do Campeonato Carioca (1991) e do Campeonato Brasileiro (1992) com o Manto... | Instagram"
625,31100495,,"O Orgulho da Nação vai enfrentar o Obras (ARG), pelas quartas de final da Champions e nós disponibilizamos pares de ingressos para res... | Instagram"
626,31715036,,Time Flamengo | HOJE É DIA DE #FLABASQUETE! É DIA DE FINAL FOUR! É PELA AMÉRICA! PELO TRI! VAAAAAAAAAAMMMMMMMMOOOOOOOOSSSSS! ❤️🖤 | Instagram"
627,31637609,,"Flamengo | O melhor pré-jogo é na FlaTV! Vem junto! Link nos stories! #FLAxNIG #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
628,30417621,Birthday,"Flamengo | O nosso ex-atacante Bujica, destaque rubro-negro na vitória por 2 a 0 sobre o Vasco, pelo Brasileirão de 1989, faz aniversário hoje! E... | Instagram"
629,32005233,,"Flamengo | Hoje tem Mengão Sub-15 e Sub-17! 🔴⚫Os #GarotosDoNinho enfrentam o Fluminense, pela 8ª rodada da Copa Rio. Primeiro, o Sub-15 ent... | Instagram"
630,30169397,,"Flamengo | O Gui Deodato tirou onda com esse Manto, peça especial em dourado e preto, que compõe a Coleção Vintage Club 2023|2024 da Braziline. ... | Instagram"
631,31074232,,"Flamengo | Os #GarotosDoNinho estreiam nesta segunda (4) na Conmebol Libertadores Sub-20!Confira a agenda da molecada na fase de grupos da competi... | Instagram"
632,30346008,,"Flamengo | Alô, Nação, tem oportunidade única vindo aí! 🔴⚫👀A venda do Pacote Maracanã 2024 será reaberta nesta sexta-feira (19), à... | Instagram"
633,31744717,,"Flamengo | Estamos ao vivaço na FlaTV, Nação! Link nos stories! Não deixe de se inscrever no nosso canal, no YouTube! #ACGxFLA #VamosFlame... | Instagram"
634,31570537,,"Flamengo | Amanhã tem treino ao vivo na FlaTV! Só vem, Nação! #CRF | Instagram"
635,31847402,,"Flamengo | Escalação do Mengão para a Brasileirão 🔛✅Confira os 1️⃣1️⃣ iniciais do Sub-20 do Mengão contra o Palmeiras pela 3ª r... | Instagram"
636,31086781,,"Flamengo | Hoje tem Mengão Sub-16! 🔴⚫️Os #GarotosDoNinho enfrentam o Serrano pela 2ª rodada da Copa Olaria Renovado! A partida tem transm... | Instagram"
637,30800446,Birthday,"Flamengo | O nosso ex-meia Gilmar Popoca faz aniversário neste domingo! Com o Manto, ele foi campeão brasileiro (1983) e carioca (1986)! Parabéns... | Instagram"
638,30643787,,"Flamengo | Sábado também é dia de ir ao Maraca torcer pelo Mengão!Os ingressos para o duelo contra o Volta Redonda estão à venda para todos ... | Instagram"
639,30992835,,"Flamengo | 🔴⚫ Já pensou em ter um Manto usado em um jogo do Mengão? Estamos leiloando os uniformes usados na última vitória por 4 a 0 sobre... | Instagram"
