,post_id,content_series,platform,url,impressions,likes,comments,post_content
65267,12415480,3,instagram,https://www.instagram.com/p/CZz4tDVLB5T/,1951652,0.0,0.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Audax pelo @Cariocao! Pra cima! #AUDxFLA #VamosFlamengo | Instagram
147674,15301258,3,instagram,https://www.instagram.com/p/CdrXokAsGlH/,960556,94041.0,4326.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar a Universidad Católica pela @LibertadoresBR! Pra cima! 
.
¡Nues... | Instagram"
147638,16370480,3,instagram,https://www.instagram.com/p/Cfhi3PjJBti/,1499563,147602.0,2417.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Mengão está escalado para enfrentar o Santos, pelo @brasileirao!

#SANxFLA #VamosFlamengo | Instagram"
147708,14258065,3,instagram,https://www.instagram.com/p/CbvzWR-syil/,1492988,134824.0,3490.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para o primeiro jogo da decisão do @Cariocao contra o Fluminense. #FLAxFLU #Vam... | Instagram
65233,12929945,3,instagram,https://www.instagram.com/p/CaNVqOmp9xg/,1688176,0.0,0.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Atlético-MG, na Arena Pantanal, pela Supercopa do Brasil. Pra ... | Instagram"
147672,15443689,3,instagram,https://www.instagram.com/p/Cd1IEtxL_9T/,1165155,118324.0,2825.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Goiás, no Maracanã, pelo @Brasileirao! Pra cima! #FLAxGOI  #V... | Instagram"
147697,14520067,3,instagram,https://www.instagram.com/p/CcRO7AOsebM/,1195792,144057.0,3498.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Talleres, no Maraca, pela @LibertadoresBR! Pra cima! #FLAxTAL  ... | Instagram"
147686,14908059,3,instagram,https://www.instagram.com/p/CdBzqEeJnhz/,1428371,142165.0,2012.0,"NOSSO TIME É A GENTE EM CAMPO! Confira a escalação do Mengão para encarar o Altos-PI, no Albertão, pela Copa do Brasil! #VamosFlamen... | Instagram"
107131,17673782,3,instagram,https://www.instagram.com/p/Ch8UGjYsJRW/,2240718,309103.0,4355.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Vélez pela @libertadores! 

#VELxFLA #VamosFlamengo #StarPlus... | Instagram"
147653,15954062,3,instagram,https://www.instagram.com/p/Ce17324LeSD/,1111029,114332.0,2369.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Cuiabá, pelo Brasileirão! #VamosFlamengo #FLAxCUI | Instagram"
147684,14965875,3,instagram,https://www.instagram.com/p/CdJpAA_Li-q/,1121011,119387.0,2620.0,"Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Talleres pela @LibertadoresBR. Pra cima! 
.
¡Nuestro equipo so... | Instagram"
147608,17377051,3,instagram,https://www.instagram.com/p/ChYQvjcsNuG/,2036219,270196.0,3865.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Athletico-PR, pela @copadobrasil! #VamosFlamengo #CAPxFLA | Instagram"
147662,15737652,3,instagram,https://www.instagram.com/p/CebtE_drJWP/,1075997,89079.0,2122.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Mengão está escalado para enfrentar o Fortaleza, no Maracanã, pelo @Brasileirao! Pra cima! #FLAxFOR ... | Instagram"
147643,16155844,3,instagram,https://www.instagram.com/p/CfPg5kxJK6Y/,1202029,114621.0,2060.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Mengão está escalado para enfrentar o América-MG, pelo @brasileirao!

#VamosFlamengo #FLAxAME | Instagram"
147718,13875254,3,instagram,https://www.instagram.com/p/CbLkQ3aLNgv/,1318618,132015.0,2861.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Vasco no primeiro jogo da semi do @cariocao! Pra cima! #VASxFLA... | Instagram
147624,16829369,3,instagram,https://www.instagram.com/p/CgiMCK3s8Yu/,1576252,203410.0,3636.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Athletico-PR, pela @copadobrasil!  #VamosFlamengo #FLAxCAP | Instagram"
147599,17613789,3,instagram,https://www.instagram.com/p/Ch0NkaEJFMw/,3883593,196812.0,2526.0,Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Botafogo pelo @brasileirao! #VamosFlamengo #BOTxFLA | Instagram
65277,12295769,3,instagram,https://www.instagram.com/p/CZpSeGoJFAi/,1870712,0.0,0.0,"Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Fluminense, no Nilton Santos, pelo @Cariocao. Pra cima! #FLAxFL... | Instagram"
147729,13546588,3,instagram,https://www.instagram.com/p/CaxY2r6JTV0/,1279463,121330.0,2661.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Vasco pelo @Cariocao. Pra cima! #FLAxVAS  #VamosFlamengo | Instagram
147678,15214905,3,instagram,https://www.instagram.com/p/CdjGhCKrWac/,1104993,89504.0,2350.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Ceará, na Arena Castelão, pelo @Brasileirao! Pra cima! #CEAxF... | Instagram"
147637,16434200,3,instagram,https://www.instagram.com/p/CfsHXDHshLU/,1091494,128623.0,2528.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Tolima, pelas oitavas da @Libertadores! #VamosFlamengo #FLAxTOL | Instagram"
147591,17818642,3,instagram,https://www.instagram.com/p/CiOVIwJsnoD/,2120342,261802.0,3215.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Vélez, pela @libertadores! #VamosFlamengo #FLAxVEL | Instagram"
147618,17038271,3,instagram,https://www.instagram.com/p/Cg71QX6Lxx-/,1951010,226083.0,2453.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o São Paulo, pelo @brasileirao! #VamosFlamengo #SAOxFLA | Instagram"
147596,17762339,3,instagram,https://www.instagram.com/p/CiFfF7gsO8X/,2290125,252796.0,3133.0,Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Ceará pelo @brasileirao! #VamosFlamengo #FLAxCEA | Instagram
65289,12153061,3,instagram,https://www.instagram.com/p/CZfXvf9J-W0/,1822185,0.0,0.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Boavista, no Raulino de Oliveira, pelo @cariocao. Pra cima! #FL... | Instagram"
147689,14858026,3,instagram,https://www.instagram.com/p/Cc6Ltyvp7DN/,915723,109077.0,2256.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar a Universidad Católica, no Estádio San Carlos de Apoquindo, pel... | Instagram"
65224,13093686,3,instagram,https://www.instagram.com/p/CaVdm1upRGS/,1360638,0.0,0.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Botafogo pelo @Cariocao. Pra cima! #BOTxFLA  #VamosFlamengo | Instagram
147585,18013067,3,instagram,https://www.instagram.com/p/CiqEO3-JH2Y/,2373922,240453.0,2569.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Fluminense, pelo @brasileirao! #VamosFlamengo #FLAxFLU | Instagram"
147669,15532823,3,instagram,https://www.instagram.com/p/Cd9Xc7fsPzr/,832907,80988.0,1952.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Sporting Cristal pela @LibertadoresBR! Pra cima! #FLAxSCR #Vamo... | Instagram
147621,16880940,3,instagram,https://www.instagram.com/p/CgpznDYL1it/,1537095,188262.0,1925.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Atlético-GO, pelo @Brasileirao! #VamosFlamengo #FLAxACG | Instagram"
147586,17950908,3,instagram,https://www.instagram.com/p/CigYjQOM165/,1794131,228134.0,2957.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o São Paulo, pela @copadobrasil!

#VamosFlamengo #FLAxSAO | Instagram"
147630,16621749,3,instagram,https://www.instagram.com/p/CgFmIikppgJ/,1415811,142751.0,2030.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Coritiba, pela @brasileirao ! #VamosFlamengo #FLAxCFC | Instagram"
147721,13875289,3,instagram,https://www.instagram.com/p/CbKkjkdLJYA/,1207496,110645.0,1408.0,Flamengo | O Clube de Regatas do Flamengo lamenta profundamente o falecimento do técnico de vôlei Henrique de Oliveira. Ele comandava a equipe fem... | Instagram
147610,17314738,3,instagram,https://www.instagram.com/p/ChP8x1ir32-/,1703685,183104.0,1832.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Athletico-PR, pelo @brasileirao! #VamosFlamengo #FLAxCAP | Instagram"
147577,18341656,3,instagram,https://www.instagram.com/p/CjWb5K7M78g/,1980330,212371.0,2805.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Internacional, pelo @brasileirao! 

#VamosFlamengo #FLAxINT | Instagram"
65213,13165235,3,instagram,https://www.instagram.com/p/CafZk8VpMKt/,1124305,0.0,0.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Resende pelo @Cariocao. Pra cima! #FLAxRES  #VamosFlamengo | Instagram
147567,18792605,3,instagram,https://www.instagram.com/p/CkJ8oE3M-p1/,1974172,211552.0,1685.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Santos, pelo @brasileirao! 

#VamosFlamengo #FLAxSAN | Instagram"
65259,12531638,3,instagram,https://www.instagram.com/p/CZ7oFJkpArc/,1191808,0.0,0.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Nova Iguaçu, no Raulino de Oliveira, pelo @Cariocao. Pra cima!... | Instagram"
147562,19481522,3,instagram,https://www.instagram.com/p/CkwjV1SPmUP/,1863922,173837.0,1367.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Juventude, pelo @brasileirao! 

#VamosFlamengo #JUVxFLA | Instagram"
147629,16673284,3,instagram,https://www.instagram.com/p/CgQD3zzMTIw/,1151796,136148.0,1765.0,"NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Juventude, pelo @Brasileirão! #VamosFlamengo #FLAxJUV | Instagram"
147589,17878958,3,instagram,https://www.instagram.com/p/CiYXOVDJvIx/,1839140,175179.0,1835.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Goiás, pelo @brasileirao! #VamosFlamengo #GOIxFLA | Instagram"
147627,16758680,3,instagram,https://www.instagram.com/p/CgZWDFXLeJI/,1301202,135056.0,1656.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Avaí, pelo @brasileirao! #VamosFlamengo #AVAxFLA | Instagram"
65244,12834841,3,instagram,https://www.instagram.com/p/CaC-0uwL9EN/,1248244,0.0,0.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Madureira pelo @Cariocao. Pra cima! #MADxFLA  #VamosFlamengo | Instagram
107106,18900027,3,instagram,https://www.instagram.com/p/CkTv_Fhp388/,1928603,199173.0,465.0,"Flamengo | O banco Nação BRB FLA está sempre com o Mengão! Seja no Brasil ou em Guayaquil! Pra chegar até aqui, sabemos que teve muita raça e ... | Instagram"
147560,20006355,3,instagram,https://www.instagram.com/p/Ck3ryJvJSV6/,1563514,163443.0,800.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Avaí, pelo @brasileirao! 

#VamosFlamengo #FLAxAVA | Instagram"
72473,11179494,3,instagram,https://www.instagram.com/p/CYe6CH6JFeJ/,1487197,0.0,0.0,Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado pra enfrentar o Floresta-CE. VAMOS! #GarotosDoNinho  #VamosFlamengo | Instagram
147569,18710591,3,instagram,https://www.instagram.com/p/CkB8gv1pLT1/,1885306,180011.0,1401.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o América-MG, pelo @brasileirao ! 

#VamosFlamengo #AMExFLA | Instagram"
147563,19106619,3,instagram,https://www.instagram.com/p/CkoQLjjJK4B/,1721525,152825.0,1179.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Coritiba, pelo @brasileirao! 

#VamosFlamengo #CFCxFLA | Instagram"
72475,11143648,3,instagram,https://www.instagram.com/p/CYXgFDXsQY_/,1196202,0.0,0.0,Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado pra enfrentar o Forte-ES. VAMOS! #GarotosDoNinho  #VamosFlamengo | Instagram
147564,18989947,3,instagram,https://www.instagram.com/p/Ckeh0gUsfFb/,1682182,148395.0,1236.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Corinthians, pelo @brasileirao! 

#VamosFlamengo #FLAxCOR | Instagram"
147583,18206146,3,instagram,https://www.instagram.com/p/CjEJSldJWtL/,1580249,152167.0,1328.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Fortaleza, pelo @Brasileirão!  #VamosFlamengo #FORxFLA | Instagram"
147664,15619841,3,instagram,https://www.instagram.com/p/CeJyNuvJ3xY/,636918,58336.0,395.0,"Flamengo | 🔙1️⃣1️⃣ #FLAxFLU #VamosFlamengo 

📸: @marcelocortes_ /CRF | Instagram"
147571,18547504,3,instagram,https://www.instagram.com/p/CjwE78mrKFk/,1692465,146150.0,1161.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Atlético-MG, pelo @brasileirao! 

#VamosFlamengo #FLAxCAM | Instagram"
147580,18248645,3,instagram,https://www.instagram.com/p/CjL3lOlpfKZ/,1440080,135886.0,981.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o RB Bragantino, pelo @brasileirao ! #VamosFlamengo #FLAxBGT | Instagram"
72459,11483404,3,instagram,https://www.instagram.com/p/CYxAwAIrCNC/,1111913,0.0,0.0,Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado pra enfrentar o Oeste-SP. VAMOS! #GarotosDoNinho  #VamosFlamengo | Instagram
72465,11434180,3,instagram,https://www.instagram.com/p/CYr1hhdrW8A/,1050011,0.0,0.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado pra enfrentar o Náutico. VAMOS, TROPA! #GarotosDoNinho  #VamosFlamengo | Instagram"
147574,18395152,3,instagram,https://www.instagram.com/p/Cjd5CkJJ8ig/,1430779,137208.0,1129.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Cuiabá, pelo @brasileirao! 

#VamosFlamengo #CUIxFLA | Instagram"
147598,17673796,3,instagram,https://www.instagram.com/p/Ch7pG0ZLp8_/,1808211,80491.0,1314.0,"Flamengo | Os #GarotosdoNinho estão escalados para o confronto contra o Ceará, pela 5ª rodada do Brasileirão Sub-17!

A transmissão, que é exc... | Instagram"
72469,11243647,3,instagram,https://www.instagram.com/p/CYm7w8wJ3tB/,1030001,0.0,0.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Oeste-SP, na Arena Barueri, pela @copinha. Pra cima! #VamosFlam... | Instagram"
65311,11988911,3,instagram,https://www.instagram.com/p/CZNkdvSLxaa/,1023043,0.0,0.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar a Portuguesa pelo @cariocao. Pra cima! #FLAxPOR #VamosFlamengo | Instagram
131229,18943563,3,instagram,https://www.instagram.com/p/CkYtnVzL7Ca/,2074661,90034.0,792.0,"Flamengo | VAMOS MENGÃO!🔴⚫️

Os #GarotosDoNinho do Sub-20 estão escalados para o confronto da ida contra o Ceará, pela semifinal da Copa d... | Instagram"
131297,15695822,3,instagram,https://www.instagram.com/p/CeUUGOZJ2eu/,674329,30344.0,161.0,"Flamengo | O nosso time é mais forte com a Nação!

Mostre o seu amor pelo Mais Querido na arquibancada do Maraca. Acesse flamengo.superingresso.c... | Instagram"
147651,16007774,3,instagram,https://www.instagram.com/p/Ce_MWyurrhd/,621988,30047.0,163.0,"Flamengo | O MENGÃO está escalado para enfrentar o Palmeiras, pelo Brasileirão Sub-20! 

Acompanhe às 11h na Band! 

#GarotosDoNinho #VamosFlame... | Instagram"
131305,15260390,3,instagram,https://www.instagram.com/p/CdlkKFNLKt8/,475591,20339.0,433.0,"Flamengo | Nosso time é a gente em campo! 

O Mengão está escalado para enfrentar o Avaí Kindermann pelo Brasileirão Feminino. Pra cima delas! ... | Instagram"
147600,17613822,3,instagram,https://www.instagram.com/p/Chz9bUGL8B8/,1526370,45404.0,202.0,"Flamengo | O Flamengo Sub-20 está escalado para encarar o Corinthians pelo primeiro jogo da semifinal do Brasileirão Sub-20! 

A transmissão do j... | Instagram"
147658,15887084,3,instagram,https://www.instagram.com/p/Ceq_-u0Lumb/,500604,20572.0,128.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado para enfrentar o Corinthians pelo Brasileirão Feminino. VAMOS! 

#MeninasDaG... | Instagram"
131296,15721749,3,instagram,https://www.instagram.com/p/CeYlcHPryYV/,464066,20679.0,108.0,"Flamengo | O MENGÃO Sub-20 está escalado para enfrentar o São Paulo, na Gávea, pelo Brasileirão da categoria. Confere aí! 

#CRF #GarotosDoNinho | Instagram"
62645,12531642,3,instagram,https://www.instagram.com/p/CZ7jDb9J5Tl/,594774,0.0,0.0,"Flamengo | Que homem!

✅ Ídolo da Nação
✅ Deus da Raça
✅ Capitão do time
✅ Bicampeão Mundial

#OMundoDeNovo #FlaNoEgito #NaçãoBRB #A... | Instagram"
131318,14752912,3,instagram,https://www.instagram.com/p/CcvkYmEL9KM/,549529,24351.0,110.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado pra encarar o Internacional. Vamos com tudo! 

#MeninasDaGávea #VamosFlamengo | Instagram"
65298,12056048,3,instagram,https://www.instagram.com/p/CZU84qwpOry/,710791,0.0,0.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para a partida contra o Volta Redonda pelo @Cariocao! 

Acompanhe a partida ao v... | Instagram"
147656,15954084,3,instagram,https://www.instagram.com/p/Ce01lShrHu6/,422969,20946.0,128.0,"Flamengo | O MENGÃO está escalado para enfrentar o Botafogo, pelas quartas de final do Carioca Sub-20! Bora! 💪

#CRF #GarotosDoNinho | Instagram"
131282,16337483,3,instagram,https://www.instagram.com/p/CfcakFKJIuC/,454711,21890.0,187.0,"Flamengo | O Mengão está escalado para enfrentar o América-MG, pelo Campeonato Brasileiro Sub-20. Pra cima! 

#GarotosDoNinho #VamosFlamengo | Instagram"
131273,16496393,3,instagram,https://www.instagram.com/p/CfyxK8WLsZ3/,562531,26036.0,115.0,"Flamengo | O Mengão tá escalado pra enfrentar o Cruzeiro pelo Brasileirão sub-20! Vamos, #GarotosDoNinho! 🔴⚫️

Assista ao vivo na FlaTV+: ... | Instagram"
131285,16168298,3,instagram,https://www.instagram.com/p/CfRLa1eu6fb/,426614,20932.0,113.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Sub-20 do Mais Querido está escalado pra encarar o LGD/Karanba pela final da Taça Unifoot Diamante ... | Instagram"
131327,14209903,3,instagram,https://www.instagram.com/p/Cbqd7IpLPqZ/,521554,26365.0,101.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado para enfrentar o Real Brasília. VAMOS! #MeninasDaGávea #VamosFlamengo | Instagram"
147668,15619872,3,instagram,https://www.instagram.com/p/CeJJLiIr2YB/,365985,18135.0,103.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado para o duelo contra o Grêmio. VAMOS! 

#MeninasDaGávea #VamosFlamengo | Instagram"
131289,16034345,3,instagram,https://www.instagram.com/p/CfCxzLArun3/,364326,19004.0,114.0,"NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado pra encarar o Atlético Mineiro. Pra cima! 

#MeninasDaGávea #VamosFlamengo | Instagram"
131320,14624194,3,instagram,https://www.instagram.com/p/Ccgj6JWL5XR/,441740,23444.0,112.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para enfrentar o Cruzeiro pelo @brfeminino! 

#MeninasDaGávea #VamosFlamengo | Instagram"
147644,16155860,3,instagram,https://www.instagram.com/p/CfO-aGMrAVZ/,375236,18406.0,111.0,"Flamengo | O MENGÃO está escalado para enfrentar o Botafogo, às 13h45, pelo Brasileiro Sub-20! 

O Sportv transmite! 

#CRF #GarotosDoNinho | Instagram"
131295,15721731,3,instagram,https://www.instagram.com/p/CeZGKBprqdy/,333991,14583.0,103.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado pra enfrentar o São José. Vamos em busca de mais uma vitória! 

#MeninasDa... | Instagram"
147631,16621757,3,instagram,https://www.instagram.com/p/CgFHYLAL606/,502839,30090.0,140.0,"Flamengo | O MENGÃO está escalado para enfrentar o Atlético-MG, pelo Brasileirão Sub-20! 

Vamos com tudo, #GarotosDoNinho! 💪❤️🖤

#Vam... | Instagram"
131326,14317354,3,instagram,https://www.instagram.com/p/Cb0w4heLzgn/,413189,22494.0,135.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para encarar o Palmeiras. Bora! 

#MeninasDaGávea #VamosFlamengo | Instagram"
131330,14008477,3,instagram,https://www.instagram.com/p/CbYYFOTpABD/,377094,20392.0,97.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para enfrentar a Ferroviária. BORA! #MeninasDaGávea #VamosFlamengo | Instagram"
147687,14908068,3,instagram,https://www.instagram.com/p/CdBf094rC-I/,345422,19001.0,84.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado pra enfrentar a ESMAC. Vamos com tudo! 

#MeninasDaGávea #VamosFlamengo | Instagram"
107151,16434213,3,instagram,https://www.instagram.com/p/CfrW_dutkGt/,376901,17741.0,144.0,"Flamengo | Vamos juntos, Nação! ❤️🖤👊

Hoje é dia de vestir o Manto e cantar bem alto pra jogar nosso time pra cima! Então, bora botar ... | Instagram"
131333,13570116,3,instagram,https://www.instagram.com/p/Ca0aOkHLZr1/,382526,20130.0,115.0,Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para encarar o São Paulo pelo Brasileirão Feminino. VAMOS! #MeninasDaGávea #... | Instagram
147595,17762335,3,instagram,https://www.instagram.com/p/CiF7GOYLfe_/,731500,33739.0,179.0,"Flamengo | É DECISÃO! Os #GarotosdoNinho estão escalados para o confronto contra o Corinthians, pela volta da semifinal do Brasileirão Sub-20!

... | Instagram"
147605,17540041,3,instagram,https://www.instagram.com/p/Chpn24LL6X2/,674066,34783.0,151.0,"Flamengo | Nossos Garotos do Ninho do Sub-17 estão escalados para o confronto contra o Cruzeiro, válido pela quarta rodada do Campeonato Brasileir... | Instagram"
65279,12295801,3,instagram,https://www.instagram.com/p/CZor7PQLHb0/,486744,0.0,0.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado para enfrentar a ESMAC pelas quartas de final da Supercopa! 

#MeninasDaGáve... | Instagram"
131260,17055873,3,instagram,https://www.instagram.com/p/Cg9Z7mqLOSx/,506147,29312.0,110.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado para enfrentar o Santos pelo @brfeminino. Vamos com tudo! 

#MeninasDaGávea ... | Instagram"
131332,13747306,3,instagram,https://www.instagram.com/p/CbDXEPIr04K/,310277,17412.0,64.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para encarar o Cresspom. PRA CIMA DELAS! #MeninasDaGávea #VamosFlamengo | Instagram"
131243,18218726,3,instagram,https://www.instagram.com/p/CjGSntSLYyd/,660705,29616.0,306.0,"Flamengo | VAMOS FLAMENGO! 🔴⚫️
Os #GarotosDoNinho estão escalados para o confronto contra o Fortaleza, na Gávea, pela 9ª rodada do Brasile... | Instagram"
131238,18413123,3,instagram,https://www.instagram.com/p/CjfkMlvui1s/,687282,32756.0,68.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

As #MeninasDaGávea estão escaladas para a grande final do Carioca Sub-17. VAMOS COM TUDO! 

#VamosFla... | Instagram"
147690,14858035,3,instagram,https://www.instagram.com/p/Cc509wNtgV9/,256394,14382.0,98.0,"Flamengo | Rubro-negro, já escolheu seus 11 titulares pra hoje? Aqui no Fla-APP, você escala os nossos craques e entra no clima para o importante ... | Instagram"
147609,17377077,3,instagram,https://www.instagram.com/p/ChXoAAauyUf/,495603,29300.0,140.0,"Flamengo | O MENGÃO está escalado para enfrentar o Internacional, às 15h15, pelas quartas de final do Brasileirão Sub-20! Vamos com tudo, #Garot... | Instagram"
131245,18135723,3,instagram,https://www.instagram.com/p/Ci4xz8ruls7/,630839,28414.0,115.0,"Flamengo | VAMOS MENGÃO! Os #GarotosDoNinho do Sub-15 estão escalados para a confronto contra o Madureira, pela Taça Guanabara.

A FlaTV e FlaTV+... | Instagram"
131263,16985195,3,instagram,https://www.instagram.com/p/Cgzh3C5r2zS/,424975,24133.0,126.0,"Flamengo | O MENGÃO está escalado para enfrentar o Bahia, às 15h, fora de casa, pelo Brasileirão Sub-17! 

É a estreia dos #GarotosDoNinho na c... | Instagram"
131253,17504922,3,instagram,https://www.instagram.com/p/ChkebR-L56N/,489805,25515.0,144.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para enfrentar o Internacional pelo duelo de volta das quartas de final do @br... | Instagram"
131216,20107641,3,instagram,https://www.instagram.com/p/Ck_OGnxuUzF/,590310,25424.0,78.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para encarar o Internacional. É DECISÃO! VAMOS! 

#MeninasDaGávea #VamosFla... | Instagram"
72454,12375112,3,instagram,https://www.instagram.com/p/CZw_D-Mr2Pj/,358113,0.0,0.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para encarar o Grêmio. Pra cima delas! #MeninasDaGávea #VamosFlamengo | Instagram"
131255,17344181,3,instagram,https://www.instagram.com/p/ChVET2DLzQM/,448470,25210.0,114.0,"Flamengo | O MENGÃO está escalado para enfrentar o Fluminense, às 15h15, pelo Brasileirão Sub-17! Vamos juntos! 

#GarotosDoNinho | Instagram"
131257,17325041,3,instagram,https://www.instagram.com/p/ChS-oSHrJnj/,432781,23312.0,180.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado para encarar o Internacional. Pra cima delas! 

#MeninasDaGávea #VamosFlamengo | Instagram"
147632,16621769,3,instagram,https://www.instagram.com/p/CgE0-berBdg/,298544,14357.0,123.0,"Flamengo | Você já baixou o Fla-APP? Ainda não? Baixe agora mesmo e monte a sua escalação ideal para o time do Mengão na partida de hoje! 

Al... | Instagram"
